name,city,country,latitude,longitude
DEPHIS,Étupes,France,,
Institut de Recherche Saint-Louis,Paris,France,48.8534951,2.3483915
Institute of Mechanics Bulgarian Academy of Sciences,Sofia,Bulgaria,42.6977028,23.3217359
Westpfalz-Klinikum GmbH,Kirchheimbolanden,Germany,,
Beijing Polytechnic,Beijing,China,40.190632,116.412144
Geologischer Dienst Nordrhein-Westfalen-Landesbetrieb,Krefeld,Germany,51.3331205,6.5623343
VersaSense,Heverlee,Belgium,50.8645908,4.6937736
Alzheimercentrum Amsterdam,Amsterdam,Netherlands,52.3730796,4.8924534
Key Laboratory of Polymer Materials of Gansu Province,,China,,
DCEL / CEUNES / UFES,,Brazil,,
Geomatics for the Built Environment,The Hague,Netherlands,52.0799838,4.3113461
Universidad Sergio Arboleda,Bogota,Colombia,4.7110053,-74.0720857
AVIC Manufacturing Technology Institute,Beijing,China,40.190632,116.412144
Penn Medicine,Philadelphia,United States,39.9527237,-75.1635262
Centre de Recherche en Paléontologie - Paris,Paris,France,48.8534951,2.3483915
CONICET-UTN Frrq,,Argentina,,
University College of Business in Prague,Prague,Czech Republic,50.0596288,14.4464593
Shaanxi Key Laboratory of Agricultural Information Perception and Intelligent Service,Xianyang,China,34.3323227,108.7128495
Japan Agency for Marine-Earth Science and Technology,Yokosuka,Japan,,
Faculté des Sciences de Sfax,Sfax,Tunisia,34.7394361,10.7604024
Southern Medical University,Guangzhou,China,23.1301964,113.2592945
Tonghua Normal University,Tonghua,China,,
DiabetesSisters,Chicago,United States,41.8755616,-87.6244212
Maternal and Child Health Care of Shandong Province,Jinan,China,36.6519754,117.1138479
Fraunhofer Centre for Maritime Logistics and Services CML,Hamburg,Germany,53.550341,10.000654
New Drug Development Center,Chungbuk,South Korea,,
Amal Jyothi College of Engineering,Kottayam,India,9.6287383,76.6455326
Bureau of Working Conditions,Manila,Philippines,14.5904492,120.9803621
General Engineering Department,Bushehr,Iran,28.8936645,51.3204877
Sociedade Educacional de Santa Catarina,Joinville,Brazil,-26.3044898,-48.8486726
JSC,Saint Petersburg,Russian Federation,59.9606739,30.1586551
"Sree Buddha College of Engineering, Nooranad",Nooranad,India,,
Hunan malanshan computing Media Research Institute,Changsha,China,28.1450774,113.2384362
Biology Centre of Academy of Sciences of the Czech Republic,Ceske Budejovice,Czech Republic,48.9747357,14.474285
National University of Medical Sciences,Rawalpindi,Pakistan,33.5914237,73.0535122
Nanovia,Central Bohemian Region,Czech Republic,,
Leatherhead,,United Kingdom,,
Chandigarh University,Mohali,India,,
Registered Nurses' Association of Ontario,Toronto,Canada,43.6534817,-79.3839347
Space Applications Centre,Ahmedabad,India,23.0215374,72.5800568
Unico Swiss Tex GmbH,,Switzerland,,
Okayama University Medical School,Okayama,Japan,34.8581334,133.7759256
Texas A&amp;M University School of Medicine,Bryan,United States,30.6743643,-96.3699632
Gruppo Ospedaliero San Donato,San Donato Milanese,Italy,,
"Shanghai Institute of Ceramics, Chinese Academy of Sciences",Shanghai,China,31.2312707,121.4700152
InCIAM,Aix-en-Provence,France,43.5298424,5.4474738
Chonnam National University Hospital,Gwangju,South Korea,35.1594647,126.8515034
St. Petersburg State Technological Institute (Technical University),Saint Petersburg,Russian Federation,59.9606739,30.1586551
Illinois Bone &amp; Joint Institute,Chicago,United States,41.8755616,-87.6244212
"COMSATS University Islamabad, Wah Campus",Rawalpindi,Pakistan,33.5914237,73.0535122
School Health and Sports Science,Maroochydore,Australia,,
Mallinckrodt Institute of Radiology,St. Louis,United States,38.6280278,-90.1910154
"University of New South Wales Faculty of Medicine, School of Psychiatry",Kensington,Australia,-33.9117191,151.2195058
Adiyaman Üniversitesi,Adiyaman,Türkiye,,
Baba Raghav Das Medical College,Gorakhpur,India,26.6677977,83.3642334
Museum of the Moravian Wallachia Region,Vsetin,Czech Republic,,
Centre for Process Innovation Limited,Redcar,United Kingdom,,
System Planning Department,Winnipeg,Canada,49.8955367,-97.1384584
School of Physics Engineering and Computer Science,,,,
LENS - European Laboratory for Non-Linear Spectroscopy,Sesto Fiorentino,Italy,43.831721,11.1992239
VA Bedford Healthcare System,Bedford,United States,40.0271453,-78.5237447
"Institute of Solid State Physics, Chinese Academy of Sciences",Hefei,China,31.8665676,117.281428
Atomising Systems Limited,Sheffield,United Kingdom,53.3806626,-1.4702278
CGO Ecology Ltd,Bournemouth,United Kingdom,,
Université de Genève Faculté de Médecine,Geneva,Switzerland,46.2017559,6.1466014
"Division of Pediatric Gastroenterology, Nutrition and Liver Disease",,United States,,
AUTON S.R.L,Florence,Italy,43.7697955,11.2556404
Daegu Mechatronics &amp; Materials Institute,Daegu,South Korea,35.8713,128.6018
Saint Mary's University of Minnesota,Winona,United States,,
Joint Institute for High Temperatures of the Russian Academy of Sciences,Moscow,Russian Federation,55.625578,37.6063916
Department of Landscape Architecture and Rural Systems Engineering,Seoul,South Korea,37.5666791,126.9782914
Nuclear and Industrial Engineering (NINE),Lucca,Italy,,
University of Shanghai for Science and Technology,Shanghai,China,31.2312707,121.4700152
Teisan K.K,Tokyo,Japan,35.6768601,139.7638947
Equinox Corporation,Baltimore,United States,39.2908816,-76.610759
Universidad de O’Higgins,Rancagua,Chile,,
YDreams Portugal,Caparica,Portugal,38.6637429,-9.198197
St. Thomas College Palai,Kottayam,India,9.6287383,76.6455326
Geological Survey at the Flagstaff Field Center,Flagstaff,United States,35.1987522,-111.651822
Molecular Sciences Department,Cluj Napoca,Romania,46.769379,23.5899542
EVPÚ a.s. Nová Dubnica and Faculty of Electrical Engineering ŽU in Žilina,Zilina,Slovakia,,
Teikyo University of Science,Uenohara,Japan,,
Sharif Energy,Tehran,Iran,35.6892523,51.3896004
"Erasmus School of Economics, Econometric Institute",Rotterdam,Netherlands,51.9244424,4.47775
Centre of Electrochemical Surface Technology,Wiener Neustadt,Austria,47.8131847,16.2441166
University of Malaysia,Kuala Lumpur,Malaysia,3.1526589,101.7022205
LAMIH,Valenciennes,France,,
Laboratory of Arctic Mineralogy and Material Sciences Kola Science Centre of the Russian Academy of Sciences,Apatity,Russian Federation,67.568626,33.404392
"University of Zagreb, Faculty of Geotechnical Engineering",Varazdin,Croatia,,
Canon ANELVA Corporation,Kawasaki,Japan,,
Faculty of Tourisim &amp; Hotel Management,Helwan,Egypt,29.8500001,31.333333
Graduate School,Seoul,South Korea,37.5666791,126.9782914
Polska Akademia Nauk Oddzial w Krakowie,Krakow,Poland,50.0619474,19.9368564
American College of Cardiology,"Washington, D.C.",United States,38.8950368,-77.0365427
Toho University,Tokyo,Japan,35.6768601,139.7638947
SmartGarden GmbH,Leoben,Austria,47.3805128,15.0947756
Swedish Toxicology Sciences Research Center (Swetox),Sodertalje,Sweden,59.1964289,17.6271663
Hightex GmbH,Bernau,Germany,,
Centres Hospitaliers de Haute-Savoie,Annecy,France,45.8992348,6.1288847
Fuyang Preschool Teachers College,Fuyang,China,32.8926763,115.8090001
Guizhou Material Industry Technology Research Institute,Guiyang,China,26.5878031,106.7086936
Palestinian Authority,Nablus-West Bank,Palestine,,
Virginia Institute of Marine Science,Gloucester Point,United States,,
GAUSS INSTRUMENTS International GmbH,Munich,Germany,48.1371079,11.5753822
NASA Stennis Space Center,Stennis Space Center,United States,,
Linyi Central Hospital,Linyi,China,35.1032403,118.3506988
Academy of Science and Technology,Hanoi,Viet Nam,21.0283334,105.854041
Kutztown University,Kutztown,United States,,
Centro de Investigacion Cientifica y de Educacion Superior de Ensenada,Ensenada,Mexico,31.8658887,-116.602983
Saint James School of Medicine,Anguilla,Anguilla,,
Scientific Practical Materials Research Centre of NAS of Belarus,Minsk,Belarus,53.9024716,27.5618225
Centre for Energy Research,Budapest,Hungary,47.4978789,19.0402383
Shenzhen VisuCA Key Lab,Shenzhen,China,22.5445741,114.0545429
St. Catherine Specialty Hospital,Zagreb,Croatia,45.8130967,15.9772795
Museo Cantonale di Storia Naturale,Lugano,Switzerland,46.0050102,8.9520281
"Sydney Children's Hospital, Randwick",Sydney,Australia,-33.8698439,151.2082848
KIIT College of Engineering,Gurgaon,India,,
Studies,Pamplona,Spain,42.815686,-1.6522353
Center of Polymer and Carbon Materials of the Polish Academy of Sciences,Zabrze,Poland,,
Public Health Institute,Banja Luka,Bosnia and Herzegovina,,
Chongqing Fiber Inspection Bureau,Chongqing,China,30.05518,107.8748712
Uniwersytet Warminsko-Mazurski w Olsztynie,Olsztyn,Poland,,
Center of Research and Technological Development in Electrochemistry (CIDETEQ,,,,
Statistics Sweden,Stockholm,Sweden,59.3251172,18.0710935
Center of Excellence in Materials Science (Nanomaterials),Aligarh,India,27.8761073,78.1358153
Observational Health Data Sciences and Informatics,New York,United States,40.7127281,-74.0060152
Department of Biomedical Informatics,Stony Brook,United States,40.9256538,-73.140943
EADA Business School,Barcelona,Spain,41.3828939,2.1774322
"Research Institute of Human Morphology, Russian Academy of Medical Science",Moscow,Russian Federation,55.625578,37.6063916
Huld Ltd,,,,
Corentec Company Ltd.,Seoul,South Korea,37.5666791,126.9782914
IBM Research - Tokyo,Tokyo,Japan,35.6768601,139.7638947
Vantico AG,Basel,Switzerland,47.5581077,7.5878261
"Universidad Politécnica Salesiana, Quito",Quito,Ecuador,-0.2201641,-78.5123274
Cadastre,Arnhem,Netherlands,51.984257,5.9108573
Institut National de Radiologie,,Tunisia,,
Scott Wilson Kirkpatrick and Co Ltd,Basingstoke,United Kingdom,,
SITEC Industrietechnologie GmbH,Chemnitz,Germany,50.8323531,12.918914
NSW Government Department of Planning and Environment,Parramatta,Australia,,
Institute of Nuclear Research,Rez,Czech Republic,,
"Kuraray Co., Ltd.",Tokyo,Japan,35.6768601,139.7638947
Osservatorio Astronomico di Cagliari,Capoterra,Italy,,
Siemens Industrial Automation Products Ltd.,Chengdu,China,30.6598628,104.0633717
Byrd Polar and Climate Research Center,Columbus,United States,39.9622601,-83.0007065
Guangzhou Medical University,Guangzhou,China,23.1301964,113.2592945
"General Mills, Inc.",Minneapolis,United States,44.9772995,-93.2654692
Fisheries and Oceans Canada,Ottawa,Canada,45.4208777,-75.6901106
German Space Situational Awareness Centre,,Germany,,
VRVis Research Center,Vienna,Austria,48.2083537,16.3725042
Saitama Institute of Technology,Fukaya,Japan,,
Universität Duisburg-Essen,Duisburg,Germany,51.434999,6.759562
Tufts School of Engineering,Medford,United States,,
Earth-Life Science Institute,Tokyo,Japan,35.6768601,139.7638947
Hongzhiwei Technology (Shanghai) Co. Ltd.,Shanghai,China,31.2312707,121.4700152
Swiss Ornithological Institute,Sempach,Switzerland,,
College Milton North,Glasgow,United Kingdom,55.861155,-4.2501687
St John of God Raphael Services,Blacktown,Australia,,
"Dai Nippon Printing Co., Ltd.",Tokyo,Japan,35.6768601,139.7638947
A. B. Freeman School of Business,New Orleans,United States,29.9759983,-90.0782127
Wildlife Conservation Society,New York,United States,40.7127281,-74.0060152
Dại học Nguyen Tat Thanh,Ho Chi Minh City,Viet Nam,10.7763897,106.7011391
Centro Universitário UniFBV,Itambe de Pernambuco,Brazil,-7.4108509,-35.10967
LABOMAP - Laboratoire Bourguignon des Matériaux et Procédés,Cluny,France,,
Service Interdisciplinaire sur les Systèmes Moléculaires et les Matériaux,Gif-sur-Yvette,France,48.7018823,2.134529
Federal Office of Civil Protection and Disaster Assistance,Bonn,Germany,50.7352621,7.1024635
Electromagnetic Geoservices,Trondheim,Norway,63.4304475,10.3952118
Ontario Forest Research Institute,Sault Ste Marie,Canada,,
Musashimurayama Hospital,Musashimurayama,Japan,,
Singapore Institute for Neurotechnology (SINAPSE),Singapore City,Singapore,1.296168,103.8500437
IIT Research Institute,Chicago,United States,41.8755616,-87.6244212
Lick-Wilmerding High School,San Francisco,United States,37.7792588,-122.4193286
BNP Paribas,Paris,France,48.8534951,2.3483915
Tampere University,Tampere,Finland,61.4980214,23.7603118
"BEI Technologies, Inc.",Sylmar,United States,34.3076252,-118.4492148
ElizaNor Polymer LLC,Princeton Junction,United States,,
West Bohemian University in Pilsen,,Czech Republic,,
EB Safety Systems,Brno,Czech Republic,49.1922443,16.6113382
Ohio University Chillicothe Campus,Chillicothe,United States,,
Institute for Health Innovation &amp; Technology,Singapore City,Singapore,1.296168,103.8500437
IJS Publishing Group,,United Kingdom,,
Kitman Labs Limited,Dublin,Ireland,53.3493795,-6.2605593
ISI,Philadelphia,United States,39.9527237,-75.1635262
Instituto de Biologia Andina,Lima,Peru,-12.0621065,-77.0365256
St. Johns River Water Management District,Palatka,United States,,
National Institute of Technology Nagaland,Dimapur,India,,
"G H Raisoni Institute of Engineering and Technology, Pune",Pune,India,18.5213738,73.8545071
Nippon Hoso Kyokai,Tokyo,Japan,35.6768601,139.7638947
Engineering Research Center of Hunan Province for the Mining and Utilization of Wind Turbines Operation Data,Xiangtan,China,,
National Taiwan University of Science and Technology,Taipei,Taiwan,25.0375198,121.5636796
National Subsea Centre,Aberdeen,United Kingdom,57.1482429,-2.0928095
Laboratoire de Mathématiques et Applications,Casablanca,Morocco,33.5945144,-7.6200284
Peking University People's Hospital,Beijing,China,40.190632,116.412144
Laboratoire d'Informatique de Paris 6,Paris,France,48.8534951,2.3483915
State Higher Education Institution V. Hetman KNEU,,Ukraine,,
National Institute of Education,Singapore City,Singapore,1.296168,103.8500437
NYU College of Dentistry,New York,United States,40.7127281,-74.0060152
Mazaya University College,An Nasiriyah,Iraq,31.0439957,46.2399386
Motilal Nehru National Institute of Technology Allahabad,Prayagraj,India,25.4381302,81.8338005
University of Science of Technology,Daejeon,South Korea,36.3497007,127.3849016
Shanghai Institute of Materials Genome,Shanghai,China,31.2312707,121.4700152
Institutet för social forskning,Stockholm,Sweden,59.3251172,18.0710935
Macedonian FYR Society of Cardiology,,North Macedonia,,
Niantic,San Francisco,United States,37.7792588,-122.4193286
Westlake University,Hangzhou,China,30.2489634,120.2052342
Nanya Institute of Technology Taiwan,Chung-Li,Taiwan,24.120844,120.6757137
Academy Sports Science and Medicine Department,Bournemouth,United Kingdom,,
Simula Research Laboratory,Barum,Norway,,
REFLECT Initiative (Research.Electron.Portfolios: Lrng.,,United States,,
Omaha Public Schools,Omaha,United States,41.2587459,-95.9383758
Fukuoka Institute of Technology,Fukuoka,Japan,33.6251241,130.6180016
HD Hyundai Construction Equipment,Gyeonggi,South Korea,37.2884675,127.0535231
Universidad de Oriente,Santiago de Cuba,Cuba,,
"Federal Research Centre of Nutrition, Biotechnology and Food Safety",Moscow,Russian Federation,55.625578,37.6063916
Hôpital Pasteur Colmar,Colmar,France,,
Nijedlého sady 14,Plzen,Czech Republic,49.7477415,13.3775249
"Sociologický ústav AV ČR, v.v.i.",Prague,Czech Republic,50.0596288,14.4464593
Expology,Oslo,Norway,59.9133301,10.7389701
Hygeia Hospital,Athens,Greece,37.9755648,23.7348324
Guangxi Key Laboratory of Hybrid Computation and IC Design Analysis,Nanning,China,22.8157737,108.318024
Dr. Silviu Pharmachem Pvt. Ltd.,Pune,India,18.5213738,73.8545071
Hitachi ABB Power Grids,Raleigh,United States,35.7803977,-78.6390989
The Grainger College of Engineering,Urbana,United States,40.1117174,-88.207301
"CABI, United Kingdom",Wallingford,United Kingdom,,
Hybrid Integrated Flexible Electronic Systems (HIFES),Singapore City,Singapore,1.296168,103.8500437
PMS College of Dental Science and Research,Thiruvananthapuram,India,8.4882267,76.947551
Co. Ltd.,Shanghai,China,31.2312707,121.4700152
Laser Interferometer Gravitational-Wave Observatory,Cambridge,United States,42.3656347,-71.1040018
Smithsonian National Museum of Natural History,"Washington, D.C.",United States,38.8950368,-77.0365427
Laboratoire des Composites Thermo Structuraux,Pessac,France,44.805615,-0.6308396
Shanghai Pudong Hospital,Shanghai,China,31.2312707,121.4700152
CSIC-UZA - Laboratorio de Investigación en Fluidodinámica y Tecnologías de la Combustión (LIFTEC),Zaragoza,Spain,41.6521342,-0.8809428
Universidad Santiago de Cali,Cali,Colombia,3.4519988,-76.5325259
HADÈS Agence Atlantique,Bordeaux,France,44.841225,-0.5800364
Bristol Public Health Laboratory,Bristol,United Kingdom,51.4538022,-2.5972985
Fabrisonic LLC,Columbus,United States,39.9622601,-83.0007065
National Institutes of Natural Sciences - Institute for Molecular Science,Okazaki,Japan,34.9548784,137.1728226
Dumbarton Oaks,Washington,United States,38.8950368,-77.0365427
Schepers GmbH and Co. KG,Vreden,Germany,,
DEN Marcoule,Bagnols-sur-Ceze,France,44.160481,4.6235831
Walk of Truth,The Hague,Netherlands,52.0799838,4.3113461
University of Maryland Medical Center,Baltimore,United States,39.2908816,-76.610759
"Vyteris, Inc.",,United States,,
"Center of Nanotechnology, King Abdulaziz University",Jeddah,Saudi Arabia,21.5504432,39.1742363
Government College for Men,Kurnool,India,15.8309251,78.0425373
University of Hyderabad,Hyderabad,India,17.360589,78.4740613
Kliniken Ludwigsburg Bietigheim gGmbH,Ludwigsburg,Germany,,
The Council on Quality and Leadership,Towson,United States,39.4018513,-76.6023803
Universidade de Ponta Grossa. Av. General Carlos Cavalcanti - Uvaranas,Ponta Grossa,Brazil,-25.0891685,-50.1601812
Changshu Institute for Hydrogen Energy,Changshu,China,,
Supati Corporation,,Taiwan,,
Kremličkova 964,Kolin,Czech Republic,,
Laboratory of Physics and Applications (LPA),Abomey,Benin,,
School of Chemical Sciences,Urbana,United States,40.1117174,-88.207301
Laboratoire de Physico-Chimie des Matériaux Appliqués,Casablanca,Morocco,33.5945144,-7.6200284
Anadolu Üniversitesi,Eskisehir,Türkiye,,
Polzunov Boiler and Turbine Inst,Saint Petersburg (ex Leningrad),Russian Federation,59.93863,30.31413
Sirte University,Sirte,Libya,,
Centre d'Éducation Physique et des Sports de l'Université de Montréal,Montreal,Canada,45.5031824,-73.5698065
University of Hilla,Babylon,Iraq,,
Office for National Statistics,Newport,United Kingdom,,
IRCCS Ospedale Pediatrico Bambino Gesù,Rome,Italy,41.8933203,12.4829321
Hospital in,Taichung,Taiwan,24.163162,120.6478282
Samsung Corning Precision Glass,Asan,South Korea,36.7899498,127.0026769
DRDO Advanced Systems Laboratory,Hyderabad,India,17.360589,78.4740613
School of Natural Resources,Lincoln,United States,40.8088861,-96.7077751
Glasgow Cardiovascular Research Centre,Glasgow,United Kingdom,55.861155,-4.2501687
Reliability Association of Korea,Seoul,South Korea,37.5666791,126.9782914
LARA-Spiral Laboratories,Couternon,France,,
"SAFRAN, France",Paris,France,48.8534951,2.3483915
Fodhdhoo School,Noonu Attol,Maldives,,
Universidad de Alcalá,Alcala de Henares,Spain,40.481954,-3.363981
B.P. Konstantinov Petersburg Nuclear Physics Institute PNPI,,Russian Federation,,
Université d'Evry Val d'Essonne,Evry,France,48.6241665,2.4289667
"Dehua TB New Decoration Material Co., Ltd.",Zhejiang,China,,
Hospital Universitario Rey Juan Carlos,Mostoles,Spain,,
Laboratoire MADIREL,Marseille,France,43.2961743,5.3699525
Dr. D. Y. Patil School of Science and Technology,Pune,India,18.5213738,73.8545071
Institut de Mathématique Pure et Appliquée,Louvain-la-Neuve,Belgium,50.6682012,4.6128839
WSB Merito University in Poznań,Poznan,Poland,52.4082663,16.9335199
Conservation Biology Institute,Corvallis,United States,44.5645659,-123.2620435
Animal Kingdom Ltd,Paola,Malta,,
Shanghai Personal Biotechnology Limited Company,Shanghai,China,31.2312707,121.4700152
Rosen College of Hospitality Management,Orlando,United States,28.5421109,-81.3790304
Oita Industrial Research Institute,Oita,Japan,,
University of Papua New Guinea,Port Moresby,Papua New Guinea,,
"Institute of Space Technology, Islamabad",Islamabad,Pakistan,33.6938118,73.0651511
"Key Laboratory of Marine Drugs, Ministry of Education",Qingdao,China,36.0663249,120.3777659
North American Transformer (now SPX Transformer Solutions),Milpitas,United States,,
Graphics Era Hill University,Bhimtal (Nainital),India,,
Haute Ecole Provinciale du Hainaut Occidental,Doornik,Belgium,,
University of St. Gallen,St Gallen,Switzerland,47.425618,9.3762397
Microsystems Technology Group,,Netherlands,,
AKH Antriebstechnik KATT GmbH,,Germany,,
Service Hydrographique et Océanographique de la Marine,Brest,France,48.3905283,-4.4860088
William &amp; Mary,Williamsburg,United States,37.2708788,-76.7074042
Lithuanian Society of Cardiology,,Lithuania,,
The University of Shiga Prefecture,Hikone,Japan,35.2744066,136.2596539
Matelys - Acoustique and Vibrations,Vaulx-en-Velin,France,,
KFA Jülich,Bonn,Germany,50.7352621,7.1024635
Shanxi-Zheda Institute of Advanced Materials and Chemical Engineering,Taiyuan,China,37.870009,112.5452739
Andrássy University,Budapest,Hungary,47.4978789,19.0402383
Department of Neurosurgery,Pawtucket,United States,,
Sichuan University - Pittsburgh Institute,Chengdu,China,30.6598628,104.0633717
Justice Basheer Ahmed Sayeed College for Women,Chennai,India,13.0836939,80.270186
University of Buckingham,Buckingham,United Kingdom,,
Benazir Bhutto Shaheed University,Sindh,Pakistan,,
Research Agency,Bratislava,Slovakia,48.1516988,17.1093063
Faculty of Medicine and Health,Sydney,Australia,-33.8698439,151.2082848
Shanghai Clinical Center for Diabetes,Shanghai,China,31.2312707,121.4700152
Newham University Hospital,London,United Kingdom,51.4893335,-0.1440551
University of Dallas,Irving,United States,32.8295183,-96.9442177
Ghani Khan Choudhury Institute of Engineering &amp; Technology,Malda,India,,
Technische Universität Dresden,Dresden,Germany,51.0493286,13.7381437
Janssen Research &amp; Development,Beerse,Belgium,,
GM Global R and D,Warren,United States,41.8119602,-79.2654452
SUNY Potsdam,Potsdam,United States,,
University of Mpumalanga,Mbombela,South Africa,,
RNav JSC,Saint Petersburg (ex Leningrad),Russian Federation,59.93863,30.31413
"Ente Per Le Nuove Tecnologie, l'Energia e l'Ambiente",Rome,Italy,41.8933203,12.4829321
University of Finance and Administration,Prague,Czech Republic,50.0596288,14.4464593
"Mechrolab, Inc.",Mountain View,United States,37.3893889,-122.0832101
Salahaddin University-Erbil,Erbil,Iraq,,
ICT Research Institute,Tehran,Iran,35.6892523,51.3896004
State Key Laboratory for Corrosion and Protection Shenyang,Shenyang,China,41.8026095,123.4279105
Fondazione Edmund Mach,San Michele all'Adige,Italy,,
Institute of Nuclear Physics at Tomsk Polytechnic University,Tomsk,Russian Federation,58.6124279,82.0475315
University of Sarodha,Sargodha,Pakistan,,
Laboratoire de Chimie des Processus Biologiques,Paris,France,48.8534951,2.3483915
Baldwin Wallace University,Berea,United States,,
Escola Superior de Saúde do Politécnico do Porto,Porto,Portugal,41.1494512,-8.6107884
Centro de Investigaciones Del Níquel Alberto Fernández Montes de Oca,Nicaro,Cuba,,
Universität Wien Institut für Analytische Chemie,Vienna,Austria,48.2083537,16.3725042
NeuMat (Tai’an) Surface Technology Limited,Tai'an,China,36.2002968,117.0809316
Université Nationale de Cote d'Ivoire,Abidjan,Cote d'Ivoire,5.320357,-4.016107
"Facultad de Ciencias Exactas, Universidad Nacional de La Plata",La Plata,Argentina,-34.9206797,-57.9537638
Nuffield Department of Medicine,Oxford,United Kingdom,51.7520131,-1.2578499
"Shanghai Institute of Materia Medica, Chinese Academy of Sciences",Shanghai,China,31.2312707,121.4700152
Nagra,Wettingen,Switzerland,,
Institute of Systems &amp; Information Technologies/KYUSHU,Fukuoka,Japan,33.6251241,130.6180016
Netaji Nagar College for Women,Kolkata,India,22.5726459,88.3638953
Koeppl Power Experts,Lupfig,Switzerland,,
GeoVille GmbH,Innsbruck,Austria,47.2654296,11.3927685
Nano-Bio Regenerative Technology Company Ltd.,Chuncheon,South Korea,37.8810569,127.7297641
"International Islamic University, Islamabad",Islamabad,Pakistan,33.6938118,73.0651511
"Jiangsu Hengxin Storage Equipment Co.,Ltd.",Liyang,China,31.4178958,119.4787471
Praxis Centre for Policy Studies,Tallinn,Estonia,59.4372155,24.7453688
Guangzhou 458 Hospital,Guangzhou,China,23.1301964,113.2592945
Engineering Technology Center,Arlington,United States,32.7355816,-97.1071186
Schleswig-Holstein State Museums Foundation Schloss Gottorf,Schleswig,Germany,54.51851,9.5653284
UiT Norges Arktiske Universitet,Tromso,Norway,69.6516345,18.9558585
SolEpoxy Inc.,Olean,United States,,
Enervest Operating Company,Houston,United States,29.7589382,-95.3676974
"Biomedical Sciences Research Center ""Alexander Fleming""",Vari,Greece,,
Deutsches Institut für Kautschuktechnologie e. V. Hannover,,Germany,,
Walter Payton College Preparatory High School,Chicago,United States,41.8755616,-87.6244212
Military Technical College,Cairo,Egypt,30.0443879,31.2357257
"Anhui Xinchuang Energy Saving &amp; Environment Protection Science &amp;Technology Co., Ltd.",Maanshan,China,31.6866105,118.5048377
Shenzhen Second People's Hospital,Shenzhen,China,22.5445741,114.0545429
Universidad Nacional de Tumbes,Tumbes,Peru,,
ACL Wireless Limited,Noida,India,28.5706333,77.3272147
"Telephone Laboratories, Inc",North Andover,United States,,
Cambridge Systems Biology Centre,Cambridge,United Kingdom,52.2055314,0.1186637
Aichi Medical University Hospital,Nagakute,Japan,35.174318,137.070047
State Key Laboratory of Porous Metal Materials,Xi'an,China,34.261004,108.9423363
Haverford College,Haverford,United States,,
HUST-Suzhou Institute for Brainsmatics,Suzhou,China,31.311123,120.6212881
Northern Alberta Institute of Technology,Edmonton,Canada,53.5462055,-113.491241
Trauma Research Center (SUMS),Shiraz,Iran,29.6060218,52.5378041
"Electric Power Group, LLC",Pasadena,United States,34.1476507,-118.144155
ETA SA Fabriques d'Ebauches,Grenchen,Switzerland,,
"Key Laboratory of Electromagnetic Processing of Materials, Liaoning Province, Northeastern University",Shenyang,China,41.8026095,123.4279105
Universitas Dian Nuswantoro,Semarang,Indonesia,,
Instituto Alavés de Arqueología,Vitoria-Gasteiz,Spain,42.8465088,-2.6724025
University Clinical Centre,Gdansk,Poland,54.3706858,18.6129831
Institute of Chemistry FEB RAS,Vladivostok,Russian Federation,43.1150678,131.8855768
Carnegie Institution of Washington,Washington,United States,38.8950368,-77.0365427
Cuiavian University in Włocławek,Wloclawek,Poland,,
Negros Oriental State University,Dumaguete,Philippines,,
Todor Kableshkov University of Transport,Sofia,Bulgaria,42.6977028,23.3217359
Institute of Biomedical Engineering,Fredericton,Canada,,
Laboratory for Surface Modification,Piscataway,United States,40.5462553,-74.4660408
"St. Michael's Hospital, Toronto",Toronto,Canada,43.6534817,-79.3839347
Escuela Nacional de Sanidad,Madrid,Spain,40.4167047,-3.7035825
Heilongjiang Nursing College,Harbin,China,45.7593633,126.6276177
CLCC Nantes Atlantique Centre René Gauducheau,Saint-Herblain,France,47.2233007,-1.6346964
Wisconsin Electric Machines and Power Electronics Consortium,Madison,United States,43.074761,-89.3837613
Radiation Chemistry and Environmental Qualification Dept.,,Czech Republic,,
Charleston Museum,Charleston,United States,32.7884363,-79.9399309
Central South University Xiangya School of Medicine,Changsha,China,28.1450774,113.2384362
Nord Universitet,Bodo,Norway,67.2844313,14.3817503
Christian-Albrechts-Universität zu Kiel,Kiel,Germany,54.3227085,10.135555
Instituto Nacional de Ciencias Neurologicas,Lima,Peru,-12.0621065,-77.0365256
Red Cross Blood Transfusion Service of Upper Austria,Linz,Austria,48.3059078,14.286198
Yunnan Key Laboratory for Fungal Diversity and Green Development,Kunming,China,25.0363006,102.7086139
National Land Agency,Jakarta,Indonesia,-6.1754049,106.827168
Mookambigai College of Engineering,Keeranur,India,,
Universidade de Santiago de Compostela,Santiago de Compostela,Spain,42.8804219,-8.5458608
Huazhong Agricultural University,Wuhan,China,30.5951051,114.2999353
Universidade Federal de Lavras,Lavras,Brazil,,
Knowledge Discovery in Scientific Literature,,Germany,,
Management Chin-Min Institute of Technology,Miao-li,Taiwan,24.5692318,120.8222649
HSG-IMIT - Institute of Micromachining and Information Technology,Villingen-Schwenningen,Germany,48.063152,8.4929618
National Engineering Lab Glasgow,Glasgow,United Kingdom,55.861155,-4.2501687
MECAS ESI S.r.o.,Plzen,Czech Republic,49.7477415,13.3775249
Centro de Investigación Científica y de Educación Superior de Ensenada Ensenada,,Mexico,,
